"","Brand","Model.Number","Price","Photo","Engine.Type","Body.Type","Fuel.Type","Gearbox.Type","Power.hp","Displacement.l","Torque.lbft","Cylinders","Drivetrain","MPG.City","MPG.Highway","Seats","Doors","Height.in","Length.in","Width.in","Wheelbase.in","Clearance.in","Air.Conditioner","Heater","AntiLock.Braking.System","Central.Locking","Power.Steering","Power.Windows","Leather.Seats","Anti.Lock.Braking","Brake.Assist","Central.Locking.1","Power.Door.Locks","Child.Safety.Locks","Night.Rear.View.Mirror","Rear.Seat.Belts","Door.Ajar.Warning","Adjustable.Seats","Crash.Sensor","Engine.Check.Warning","Rear.Camera","Anti.Theft.Device","Touch.Screen","Audio.System.Remote.Control","Speakers.Front...back","Bluetooth.Connectivity","USB...Auxiliary.Input","Adjustable.Steering.Column","Height.Adjustable.Driving.Seat","Digital.Clock","Smoke.Headlamps","Electric.Folding.Rear.View.Mirror","Automatic.Climate.Control","Low.Fuel.Warning.Light","Parking.Sensors","Bottle.Holder","Voice.Control","Seat.Belt.Warning","Vehicle.Stability.Control.System","Engine.Immobilizer","Rear.Reading.Lamp","Radio","Outside.Temperature.Display","Fog.Lights.Front...Back","Centrally.Mounted.Fuel.Tank","CD.Player","DVD.Player","Electric.Adjustable.Seats","Keyless.Entry","Tyre.Pressure.Monitor","Smart.Access.Card.Entry","Xenon.Headlamps","Halogen.Headlamps","Removable.Convertible.Top","Cassette.Player"
"2083","Genesis","G70 3.3T AWD 2023",46750,"https://www.ccarprice.com/products/Genesis_G70_3.3T_AWD_2023.jpg","3.3-liter Twin-Turbo V6 Gas","Sedan","Petrol","Automatic",365,3.3,376,6,"all",17,26,5,4,55.1,184.4,72.8,111.6,5.5,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","Yes","Yes","Yes","","","","","","",""
"2084","Genesis","G70 2.0T AWD 2023",41250,"https://www.ccarprice.com/products/Genesis_G70_2.0T_AWD_2023.jpg","2.0L Turbo Inline-4 Gas","Sedan","Petrol","Automatic",252,2,260,4,"all",20,28,5,4,55.1,184.4,72.8,111.6,5.1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","Yes","Yes","Yes","","","","","","",""
"2085","Genesis","GV80 Prestige Signature 2022",77200,"https://www.ccarprice.com/products/Genesis_GV80_Prestige_Signature_2022.jpg","3.5L Twin-Turbo V6 Gas","SUV","Petrol","Automatic",375,3.5,391,NA,"all",18,23,6,4,67.5,194.7,77.8,116.3,8.1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"2086","Genesis","G80 Luxury Sedan 2022",48000,"https://www.ccarprice.com/products/Genesis_G80_Luxury_Sedan_2022.jpg","3.5-liter Twin-Turbo V6 Gas","Sedan","Petrol","Automatic",375,3.5,391,NA,"all",21,25,5,4,57.7,196.5,75.8,118.5,5.5,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"2087","Genesis","GV80 3.5T Prestige AWD 2022",60100,"https://www.ccarprice.com/products/Genesis_GV80_3_5T_Prestige_AWD_2022.jpg","2.5-liter Turbo Inline-4 Gas","SUV","Petrol","Automatic",300,2.5,311,NA,"all",21,25,5,4,67.5,194.7,77.8,116.3,8.1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"2088","Genesis","GV60 Sport 2022",62390,"https://www.ccarprice.com/products/Genesis_GV60_Sport_2022.jpg","Electric","SUV","Electric","Automatic",314,NA,448,NA,"all",0,0,5,4,62,178,74,114,6.3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"2089","Genesis","GV60 Sports Plus 2022",78650,"https://www.ccarprice.com/products/Genesis_GV60_Sports_Plus_2022.jpg","Electric","SUV","Electric","Automatic",482,NA,518,NA,"all",0,0,5,4,62,178,74,114,6.3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"2090","Genesis","GV60 Premium 2022",58680,"https://www.ccarprice.com/products/Genesis_GV60_Premium_2022.jpg","Electric","SUV","Electric","Automatic",225,NA,259,NA,"rear",0,0,5,4,62,178,74,114,6.3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"2091","Genesis","G90 2022",73950,"https://www.ccarprice.com/products/Genesis_G90_2022.jpg","5.0-liter V8 Gas","Sedan","Petrol","Automatic",420,5,383,8,"all",19,25,5,4,58.9,204.9,75.4,124.4,5.1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"2092","Genesis","GV70 2.5T AWD 2023",41500,"https://www.ccarprice.com/products/Genesis_GV70_2_5T_AWD_2023.jpg","2.5-liter Turbo Inline-4 Gas","SUV","Petrol","Automatic",300,2.5,311,4,"all",21,25,5,4,64.2,185.6,75.2,113.2,7.3,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"2093","Genesis","GV80 2.5T AWD 2023",55550,"https://www.ccarprice.com/products/Genesis_GV80_2.5T_AWD_2023.jpg","2.5-liter Turbo Inline-4 Gas","SUV","Petrol","Automatic",300,2.5,311,4,"all",21,25,5,4,67.5,194.7,77.8,116.3,8.1,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","Yes","","","","","",""
"2094","Genesis","GV70 2.5T 2023",42900,"https://www.ccarprice.com/products/Genesis_GV70_2_5T_2023.jpg","2.5L Turbo Inline-4 Gas","SUV","Petrol","Automatic",300,2.5,311,4,"all",19,26,5,4,64.2,185.6,75.2,113.2,7.3,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","","",""
"2095","Genesis","Electrified G80 2023",79825,"https://www.ccarprice.com/products/Genesis_Electrified_G80_2022.jpg","Electric","Sedan","Electric","Automatic",NA,NA,NA,NA,"all",0,0,5,4,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","Yes","","","","","",""
"2096","Genesis","G70 3.3T Launch Edition 2022",52750,"https://www.ccarprice.com/products/Genesis_G70_3.3T_Launch_Edition_2022.jpg","3.3L Twin-Turbo V6 Gas","Sedan","Petrol","Automatic",365,3.3,376,6,"rear",18,27,5,4,55.1,184.4,72.8,111.6,5.5,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","","","","","",""
"2097","Genesis","GV70 Sport 2023",43990,"https://www.ccarprice.com/products/Genesis_GV70_Sport_2023_1.jpg","Electric","SUV","Electric","Automatic",483,NA,NA,NA,"all",0,0,5,4,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","Yes","Yes","Yes","","","","","","",""
"2098","Genesis","GV80 2.5T 2023",55550,"https://www.ccarprice.com/products/Genesis_GV80_2.5T_2023_2.jpg","2.5L Turbo Inline-4 Gas","SUV","Petrol","Automatic",300,2.5,311,NA,"all",20,24,5,4,67.5,194.7,77.8,116.3,8.1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","","","","","Yes","Yes","Yes","Yes","","","",""
"2099","Genesis","GV80 2.5T AWD 2022",56100,"https://www.ccarprice.com/products/Genesis_GV80_2.5T_AWD_2022.jpg","2.5-liter Turbo Inline-4 Gas","SUV","Petrol","Automatic",300,2.5,311,NA,"all",21,25,5,4,67.5,194.7,77.8,116.3,8.1,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","","","","Yes","Yes","Yes","","","","",""
"2100","Genesis","GV80 3.5T 2023",70600,"https://www.ccarprice.com/products/Genesis_GV80_3.5T_2023_1.jpg","3.5L Twin-Turbo V6 Gas","SUV","Petrol","Automatic",375,3.5,391,NA,"all",18,23,5,4,67.5,194.7,77.8,116.3,8.1,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","","","","Yes","Yes","Yes","","","","",""
"2101","Genesis","GV80 3.5T Prestige Signature 2022",75700,"https://www.ccarprice.com/products/Genesis_GV80_3.5T_Prestige_Signature_2022.jpg","3.5L Twin-Turbo V6 Gas","SUV","Petrol","Automatic",375,3.5,391,NA,"all",18,23,5,4,67.5,194.7,77.8,116.3,8.1,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","","","","Yes","Yes","Yes","","","","",""
"2102","Genesis","GV70 2.5T 2022",41500,"https://www.ccarprice.com/products/Genesis_GV70_2.5T_2022_1.jpg","2.5L Turbo Inline-4 Gas","SUV","Petrol","Automatic",300,2.5,311,4,"all",NA,NA,5,4,64.2,185.6,75.2,113.2,7.3,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","","",""
"2103","Genesis","G90 5.0L Ultimate AWD 2022",81200,"https://www.ccarprice.com/products/Genesis-G90-5.0L-Ultimate-AWD_2022.jpg","5.0-liter V8 Gas","Sedan","Petrol","Automatic",420,5,383,8,"all",16,23,5,4,58.9,204.9,75.4,124.4,5.1,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","","",""
"2104","Genesis","G90 3.3T Premium AWD 2022",77450,"https://www.ccarprice.com/products/Genesis_G90_3.3T_Premium_AWD_2022.jpg","3.3-liter Twin-Turbo V6 Gas","Sedan","Petrol","Automatic",365,3.3,376,6,"all",17,24,5,4,58.9,204.9,75.4,124.4,5.1,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","","",""
"2105","Genesis","G80 2.5T 2023",48250,"https://www.ccarprice.com/products/Genesis_G80_2_5T_2023.jpg","2.5L Turbo Inline-4 Gas","Sedan","Petrol","Automatic",300,2.5,311,8,"rear",23,32,5,4,57.7,196.7,75.8,118.5,5.5,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","Yes","Yes","Yes","","","","","","",""
"2106","Genesis","G80 3.5T Sport AWD 2022",63700,"https://www.ccarprice.com/products/Genesis_G80_3_5T_Sport_AWD_2022.jpg","3.5L Twin-Turbo V6 Gas","Sedan","Petrol","Automatic",375,3.5,391,NA,"all",17,26,5,4,57.7,196.7,75.8,118.5,5.5,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","Yes","","","","","",""
"2107","Genesis","G90 2023",88400,"https://www.ccarprice.com/products/Genesis_G90_2023_2.jpg","5.0-liter V8 Gas","Sedan","Petrol","Automatic",420,5,383,8,"all",19,25,5,4,58.9,204.9,75.4,124.4,5.1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","Yes","Yes","Yes","","","","","","",""
"2108","Genesis","Electrified GV70 2023",65000,"https://www.ccarprice.com/products/Genesis_Electrified_GV70_2023_1.jpg","Electric","SUV","Electric","Automatic",483,NA,NA,NA,"all",0,0,5,4,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","Yes","Yes","Yes","","","","","","",""
"2109","Genesis","G70 3.3T 2023",44650,"https://www.ccarprice.com/products/Genesis_G70_3.3T_2023_2.jpg","3.3-liter Twin-Turbo V6 Gas","Sedan","Petrol","Automatic",365,3.3,376,6,"rear",18,27,5,4,55.1,184.4,72.8,111.6,5.5,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","Yes","Yes","Yes","","","","","","",""
"2110","Genesis","G80 3.5T Sport 2023",63700,"https://www.ccarprice.com/products/Genesis_G80_3_5T_Sport_2023.jpg","3.5L Twin-Turbo V6 Gas","Sedan","Petrol","Automatic",375,3.5,391,4,"all",20,27,5,4,57.7,196.5,75.8,118.5,5.5,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","","Yes","Yes","","","","","","","",""
"2111","Genesis","GV70 3.5T Sport 2023",55000,"https://www.ccarprice.com/products/Genesis_GV70_3.5T_Sport_2023.jpg","3.5-liter Twin-Turbo V6 Gas","SUV","Petrol","Automatic",375,3.5,391,8,"all",18,26,5,4,64.2,185.6,75.2,113.2,7.3,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","Yes","Yes","Yes","","","","","","",""
"2112","Genesis","GV80 3.5T Advanced Plus 2023",70600,"https://www.ccarprice.com/products/Genesis_GV80_3.5T_Advanced_Plus_2023.jpg","3.5L Twin-Turbo V6 Gas","SUV","Petrol","Automatic",375,3.5,391,8,"all",18,23,5,4,64.2,185.6,75.2,113.2,7.3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","","","","Yes","","","","Yes","Yes","Yes","","","Yes","","","",""
"2113","Genesis","G80 2.5T AWD 2022",51400,"https://www.ccarprice.com/products/Genesis_G80_2.5T_AWD_2022.jpg","2.5-liter Turbo Inline-4 Gas","Sedan","Petrol","Automatic",300,2.5,311,8,"all",22,30,5,4,57.7,196.5,75.8,118.5,5.5,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","Yes","Yes","Yes","","","","","","",""
"2114","Genesis","G70 2.0T 2023",39150,"https://www.ccarprice.com/products/Genesis-G70-2.0T-2023.jpg","2.0L Turbo Inline-4 Gas","Sedan","Petrol","Automatic",252,2,260,4,"rear",21,31,5,4,55.1,184.4,72.8,111.6,5.1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","Yes","Yes","Yes","","","","","","",""
"2115","Genesis","GV60 Electric 2023",58890,"https://www.ccarprice.com/products/Genesis-GV60-2023.jpg","Electric","SUV","Electric","Automatic",314,NA,446,NA,"all",0,0,5,4,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","","Yes","Yes","Yes","","","","","","",""
"2116","Genesis","GV60 2023",58890,"https://www.ccarprice.com/products/Genesis_GV60_2023.jpg","Electric","SUV","Electric","Automatic",314,NA,446,NA,"all",0,0,5,4,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","","",""
"2117","Genesis","GV60 2023",58890,"https://www.ccarprice.com/products/Genesis_GV60_SUV_2023.jpg","Electric","SUV","Electric","Automatic",314,NA,446,NA,"all",0,0,5,4,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","","",""
"2118","Genesis","G80 3.5T Sport 2022",63700,"https://www.ccarprice.com/products/Genesis_G80_3.5T_Sport_2022.jpg","3.5L Twin-Turbo V6 Gas","Sedan","Petrol","Automatic",375,3.5,391,NA,"all",17,26,5,4,57.7,196.7,75.8,118.5,5.5,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","Yes","","","","","",""
"2119","Genesis","GV70 3.5T Sport 2022",53100,"https://www.ccarprice.com/products/Genesis_GV70_3.5T_Sport_2022.jpg","3.5L Twin-Turbo V6 Gas","SUV","Petrol","Automatic",375,3.5,391,6,"all",NA,NA,5,4,64.2,185.6,75.2,113.2,7.3,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","","",""
"2120","Genesis","GV70 2.5T 2022",41500,"https://www.ccarprice.com/products/Genesis_GV70_2.5T_2022.jpg","2.5L Turbo Inline-4 Gas","SUV","Petrol","Automatic",300,2.5,311,4,"all",NA,NA,5,4,64.2,185.6,75.2,113.2,7.3,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","","",""
"2121","Genesis","G70 Launch Edition 2022",52500,"https://www.ccarprice.com/products/Genesis_G70_Launch_Edition_2022.jpg","3.3-liter Twin-Turbo V6 Gas","Sedan","Petrol","Automatic",365,3.3,376,6,"rear",18,27,5,4,55.1,184.4,72.8,111.6,5.5,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","","","","","",""
"2122","Genesis","G70 3.3T AWD 2022",44450,"https://www.ccarprice.com/products/Genesis_G70_3.3T_AWD_2022.jpg","3.3-liter Twin-Turbo V6 Gas","Sedan","Petrol","Automatic",365,3.3,376,6,"all",17,25,5,4,55.1,184.4,72.8,111.6,5.5,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","","","","","",""
"2123","Genesis","G70 2.0T AWD 2022",39870,"https://www.ccarprice.com/products/Genesis_G70_2.0T_AWD_2022.jpg","2.0L Turbo Inline-4 Gas","Sedan","Petrol","Automatic",252,2,260,6,"all",20,28,5,4,55.1,184.4,72.8,111.6,5.5,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","","","","","",""
"2124","Genesis","GV80 3.5T Advanced Plus 2022",68000,"https://www.ccarprice.com/products/Genesis_GV80_3.5T_Advanced_Plus_2022.jpg","3.5L Twin-Turbo V6 Gas","SUV","Petrol","Automatic",375,3.5,391,NA,"all",18,23,5,4,67.5,194.7,77.8,116.3,8.1,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","","","","Yes","Yes","Yes","","","","",""
"2125","Genesis","GV80 3.5T 2022",60600,"https://www.ccarprice.com/products/Genesis-GV80-3.5T-2022.jpg","3.5L Twin-Turbo V6 Gas","SUV","Petrol","Automatic",375,3.5,391,NA,"all",18,23,5,4,67.5,194.7,77.8,116.3,8.1,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","","","","Yes","Yes","Yes","","","","",""
